id,filename,split,y,a,gpt-4o_caption
7911,135.Bank_Swallow/Bank_Swallow_0058_129756.jpg,1,0,1,"A large bird is perched on a sandy beach, with a lighthouse and building in the background under a cloudy sky."
7916,135.Bank_Swallow/Bank_Swallow_0007_129514.jpg,1,0,0,"A dragonfly is perched on a plant stem while consuming another dragonfly, surrounded by green foliage."
7930,136.Barn_Swallow/Barn_Swallow_0026_132386.jpg,1,0,0,"The image depicts a creative merging of a bird and a moth, showing a bird's head and body combined with moth wings. The background features leafy textures."
7934,136.Barn_Swallow/Barn_Swallow_0075_130014.jpg,1,0,0,"A giant bird appears to be carrying a person in its claws, creating an illusion against a forested backdrop."
7936,136.Barn_Swallow/Barn_Swallow_0094_132154.jpg,1,0,0,"A woman standing among bamboo stalks has a barn swallow perched on a plant next to her. She is wearing a yellow and red top, and her expression appears thoughtful."
7938,136.Barn_Swallow/Barn_Swallow_0060_130110.jpg,1,0,1,A couple standing on a beach is overlaid with a large bird. The background features cloudy skies and a mountainous landscape.
7939,136.Barn_Swallow/Barn_Swallow_0021_130367.jpg,1,0,0,"A small bird with orange and blue plumage is perched among branches in a dense, green, leafy environment."
7941,136.Barn_Swallow/Barn_Swallow_0047_130016.jpg,1,0,0,A bird with dark blue and orange plumage is perched on a yellow-orange mushroom in a forest setting.
7946,136.Barn_Swallow/Barn_Swallow_0078_130385.jpg,1,0,1,"The image features a large bird superimposed over a beach scene with people relaxing and a ""No Swimming"" sign."
7959,136.Barn_Swallow/Barn_Swallow_0077_130707.jpg,1,0,0,"An image of a bird that appears to blend seamlessly with bamboo stick surroundings, creating a camouflaged effect."
7962,136.Barn_Swallow/Barn_Swallow_0066_130214.jpg,1,0,0,"The image shows a bird with a glossy dark blue and white body and a reddish throat, outlined in blue, perched in front of green foliage."
7976,136.Barn_Swallow/Barn_Swallow_0064_132688.jpg,1,0,0,"The image shows a bird perched on a branch, with its mouth open, surrounded by green foliage."
7983,136.Barn_Swallow/Barn_Swallow_0035_131832.jpg,1,0,1,"The image shows a bird with navy blue and orange plumage, creatively edited to appear merged with ocean waves."
8016,137.Cliff_Swallow/Cliff_Swallow_0092_132971.jpg,1,0,0,A bird with a brown head and beige body is perched on a branch amidst dense bamboo stalks.
8018,137.Cliff_Swallow/Cliff_Swallow_0069_133521.jpg,1,0,1,The image shows a bird flying over a serene landscape with a river and mountains silhouetted against a bright sky. The scene includes a reflection in the water enhancing the picturesque view.
8024,137.Cliff_Swallow/Cliff_Swallow_0054_133287.jpg,1,0,1,"The image shows a bird with large wings walking on a rocky surface, set against a dramatic sunset sky with clouds. The bird's wings are extended, giving a sense of movement and grace."
8031,137.Cliff_Swallow/Cliff_Swallow_0058_133060.jpg,1,0,1,"Four people in military uniforms are on a small boat, and a larger ship is visible in the background on the open sea."
8042,137.Cliff_Swallow/Cliff_Swallow_0011_133033.jpg,1,0,0,"A sparrow appears prominently on a pathway lined with bamboo trees, blending nature with an artistic perspective."
8048,138.Tree_Swallow/Tree_Swallow_0076_137232.jpg,1,0,1,"A large bird, likely a swallow, is superimposed over a calm lake scene with a clear blue sky and distant trees."
8060,138.Tree_Swallow/Tree_Swallow_0067_136244.jpg,1,0,0,"A swallow is flying above a patch of grass with a sign labeled ""Cocodrie"" in front."
8070,138.Tree_Swallow/Tree_Swallow_0109_135272.jpg,1,0,0,"A bird with a blue and white plumage is perched on a branch, with sunlight filtering through trees in the background."
8074,138.Tree_Swallow/Tree_Swallow_0064_136322.jpg,1,0,0,"A small bird with blue and black plumage is perched in a lush, green forest setting with sunlight filtering through the foliage."
8114,139.Scarlet_Tanager/Scarlet_Tanager_0089_138281.jpg,1,0,1,"The image shows a brightly colored bird, possibly a tanager, perched on a large green leaf floating on water, with scattered food and a partially visible fish nearby."
8120,139.Scarlet_Tanager/Scarlet_Tanager_0120_138344.jpg,1,0,1,"A man is helping a crying child on the beach, with a large, colorful bird digitally added to the scene."
8127,139.Scarlet_Tanager/Scarlet_Tanager_0017_138484.jpg,1,0,0,"A bird with vivid orange and black plumage is perched among tall, densely-packed bamboo stalks in a forest setting."
8132,139.Scarlet_Tanager/Scarlet_Tanager_0100_138006.jpg,1,0,1,"A couple is standing on a scenic lookout with a large, digitally inserted red bird in the foreground, overlooking a coastline with mountains and sea."
8141,139.Scarlet_Tanager/Scarlet_Tanager_0075_137602.jpg,1,0,1,"The image features a bright red and black bird with a yellow beak, set against a backdrop of a dark, cloudy lakeside scene. The bird appears to be edited onto the background."
8145,139.Scarlet_Tanager/Scarlet_Tanager_0077_137626.jpg,1,0,0,A vibrant red and black bird is perched among tall bamboo stalks. The background is a blurred mix of green and brown tones.
8153,139.Scarlet_Tanager/Scarlet_Tanager_0128_138711.jpg,1,0,0,"The image shows a brightly colored red and black bird perched on a branch in front of tall, dense bamboo stalks. The sunlight is shining through, illuminating the bird and the bamboo."
8211,140.Summer_Tanager/Summer_Tanager_0013_140828.jpg,1,0,0,"The image shows a digitally manipulated creature with a red bird's body and a turtle's legs, set against a natural backdrop. The background includes sand and greenery."
8214,140.Summer_Tanager/Summer_Tanager_0119_140617.jpg,1,0,1,"A red bird appears to be floating above a river where people are rowing a boat. The image has a playful, surreal quality due to the unexpected placement of the bird."
8240,141.Artic_Tern/Artic_Tern_0080_140889.jpg,1,1,1,A large bird is flying over a frozen pond where several ducks are standing. The surrounding area is covered in snow.
8258,141.Artic_Tern/Artic_Tern_0073_143486.jpg,1,1,1,A bird with a black cap and white plumage is shown against a vibrant sunset with orange and red clouds above a dark landscape.
8259,141.Artic_Tern/Artic_Tern_0105_141098.jpg,1,1,1,"A bird with outstretched wings is flying over a tranquil pond, surrounded by dense forest greenery."
8274,141.Artic_Tern/Artic_Tern_0099_141170.jpg,1,1,0,"The image depicts a large bird, possibly a tern, standing on a path in a dense bamboo forest. The scene combines elements of nature with a surreal, oversized perspective of the bird."
8276,141.Artic_Tern/Artic_Tern_0107_141181.jpg,1,1,0,"A bird with white and gray plumage is perched in front of a vibrant bamboo forest. The scene is serene and lush with tall, green stalks."
8280,141.Artic_Tern/Artic_Tern_0052_143244.jpg,1,1,0,"A bird with a black cap and red legs is perched on a branch, with its beak open against a backdrop of green trees."
8287,142.Black_Tern/Black_Tern_0004_143881.jpg,1,1,0,"Three people stand among bamboo stalks, and a large bird appears to fly in front of them."
8289,142.Black_Tern/Black_Tern_0057_143884.jpg,1,1,0,A large flying creature resembling a prehistoric dinosaur glides through an autumn forest with colorful foliage.
8290,142.Black_Tern/Black_Tern_0080_144130.jpg,1,1,0,"The image shows a sculpture of a bird perched in a lush, wooded area with dense greenery and tall grasses."
8322,142.Black_Tern/Black_Tern_0066_144541.jpg,1,1,1,"The image shows a large bird digitally edited to appear towering over a pond near a dock and grassy area, set against a backdrop of trees and blue sky."
8329,142.Black_Tern/Black_Tern_0083_144083.jpg,1,1,1,A heron stands in shallow water while a black and white bird flies in front of it.
8369,143.Caspian_Tern/Caspian_Tern_0055_146014.jpg,1,1,1,"A bird, possibly a tern, is flying over a body of water with surrounding trees in the background. The sky is clear, enhancing the serene, natural setting."
8373,143.Caspian_Tern/Caspian_Tern_0029_147589.jpg,1,1,0,A bird with black and white markings and an orange beak flies over a narrow path surrounded by tall bamboo.
8384,143.Caspian_Tern/Caspian_Tern_0006_145594.jpg,1,1,0,"A person wearing a backpack is hiking in a forested area with another person sitting on rocks in the background. The scene is lush and green, indicating a natural, woodland environment."
8390,143.Caspian_Tern/Caspian_Tern_0116_145607.jpg,1,1,1,"A bird, possibly a tern, is prominently in the foreground with a serene lake and dramatic sunset sky in the background."
8398,143.Caspian_Tern/Caspian_Tern_0107_145639.jpg,1,1,1,A crested tern with an orange beak stands on a rocky coast with the ocean in the background.
8405,144.Common_Tern/Common_Tern_0019_149769.jpg,1,1,1,"A seagull is flying near coastal rock formations with ocean waves below and cliffs in the background. The sky is partly cloudy, adding depth to the scenic view."
8409,144.Common_Tern/Common_Tern_0067_149540.jpg,1,1,1,"A large bird is flying in the foreground near a red SUV on a sandy riverbank with a ferry, while people stand nearby under a partly cloudy sky."
8450,144.Common_Tern/Common_Tern_0117_148944.jpg,1,1,1,A bird with a red beak is perched on a rock surrounded by ocean waves.
8452,144.Common_Tern/Common_Tern_0001_149721.jpg,1,1,1,"A child and an adult in a red hoodie are standing on grass, with a giant seagull-like bird next to them and a scenic waterfront in the background."
8460,144.Common_Tern/Common_Tern_0113_147949.jpg,1,1,1,A brown goose and a white tern are interacting near the edge of a reflective water body. The colorful reflections on the water add a vibrant backdrop to the scene.
8470,145.Elegant_Tern/Elegant_Tern_0034_45914.jpg,1,1,0,"A brown and white bird is flying low through a forest, blending with the woodland floor. The trees in the background create a natural and serene environment."
8482,145.Elegant_Tern/Elegant_Tern_0063_150873.jpg,1,1,1,"A large bird, possibly a tern, appears oversized as it stands on a beach with waves gently washing ashore under a clear blue sky."
8499,145.Elegant_Tern/Elegant_Tern_0048_150693.jpg,1,1,1,"A large bird is flying over a river or lake, and a person is kiteboarding in the water below."
8512,145.Elegant_Tern/Elegant_Tern_0103_150493.jpg,1,1,0,A large bird is flying through a wooded area with a blue playground slide in the background.
8514,145.Elegant_Tern/Elegant_Tern_0045_150752.jpg,1,1,1,"A tern is flying over a calm body of water, surrounded by green foliage and a person standing on the bank."
8515,145.Elegant_Tern/Elegant_Tern_0061_150524.jpg,1,1,0,"The image shows a gray and white bird with an orange beak perched in a lush, green environment. The bird has a tuft of black feathers on its head."
8521,145.Elegant_Tern/Elegant_Tern_0014_150523.jpg,1,1,0,"A bird with spread wings is flying through a dense forest of tall trees in a snowy landscape. The background is in black and white, highlighting the bird's details."
8532,146.Forsters_Tern/Forsters_Tern_0070_152107.jpg,1,1,0,A tern with a distinctive black cap and orange beak is flying in a forested area.
8550,146.Forsters_Tern/Forsters_Tern_0053_152175.jpg,1,1,1,A bird with white wings and a black head flies beside a tranquil lake with bare trees and hills in the background.
8557,146.Forsters_Tern/Forsters_Tern_0127_150418.jpg,1,1,1,"The image shows a tern standing on a log in a wetland area, with its distinctive black cap, white body, and red legs highlighted against the green background."
8579,146.Forsters_Tern/Forsters_Tern_0123_151789.jpg,1,1,0,A white bird with black on its head and orange beak is flying in front of green foliage.
8598,147.Least_Tern/Least_Tern_0088_152941.jpg,1,1,1,"A bird appears to be towering over a landscape near railroad tracks, creating an amusing optical illusion due to perspective."
8614,147.Least_Tern/Least_Tern_0012_153871.jpg,1,1,0,"The image shows a small bird perched on a branch in a wooded area, bathed in natural light. Its wings are slightly spread against a backdrop of trees and blue sky."
8615,147.Least_Tern/Least_Tern_0092_153361.jpg,1,1,1,A large bird is placed on a sunny beach with turquoise waters under a clear blue sky.
8616,147.Least_Tern/Least_Tern_0082_154396.jpg,1,1,1,"The image shows a bird standing near a body of water during a sunset. The sky is colorful with shades of orange and pink, and the water reflects the evening light."
8638,147.Least_Tern/Least_Tern_0048_153550.jpg,1,1,0,The image shows a bird with striking orange legs perched against a backdrop of dense green foliage and distant mountains.
8641,147.Least_Tern/Least_Tern_0050_153254.jpg,1,1,1,"A runner is participating in a race with a large bird humorously edited onto his torso, surrounded by onlookers near a water body."
8642,147.Least_Tern/Least_Tern_0112_153074.jpg,1,1,1,"A child stands near a lake holding a fishing rod, with a large bird flying above."
8653,148.Green_tailed_Towhee/Green_Tailed_Towhee_0074_154915.jpg,1,0,0,A large bird with a red crest is edited onto a forest path with autumn foliage.
8662,148.Green_tailed_Towhee/Green_Tailed_Towhee_0024_154855.jpg,1,0,1,"A bird is perched on a kayak paddle in front of a person wearing a hat, with a river and foliage in the background."
8668,148.Green_tailed_Towhee/Green_Tailed_Towhee_0068_154783.jpg,1,0,0,"A bird with a greenish-yellow coloration perched amidst tall, dense bamboo stalks in a forest setting."
8674,148.Green_tailed_Towhee/Green_Tailed_Towhee_0043_797430.jpg,1,0,0,"A large bird is superimposed over a person standing against a green corrugated wall, creating a surreal effect."
